LAMMPS Description

     19202  atoms
     0  bonds
     0  angles
     0  dihedrals
     0  impropers

     3  atom types

  0.0 28.78125      xlo xhi
  -11.5125 40.29370 ylo yhi
  0.0 8.05875      zlo zhi

Masses

    1 1
    2 4.94149
    3 4.94149

Atoms # atomic

60	1	22.38235	2.041703	0
61	1	23.15415	1.2699	0
62	1	23.15415	2.041703	0.77181
63	1	23.92596	1.2699	0.77181
64	1	23.92596	2.041703	0
65	1	24.69776	1.2699	0
66	1	24.69776	2.041703	0.77181
67	1	25.46957	1.2699	0.77181
68	1	25.46957	2.041703	0
69	1	0	2.81351	0
70	1	0	3.585313	0.77181
71	1	0.77181	2.81351	0.77181
72	1	0.77181	3.585313	0
73	1	1.54361	2.81351	0
74	1	1.54361	3.585313	0.77181
75	1	2.31542	2.81351	0.77181
76	1	2.31542	3.585313	0
77	1	3.08722	2.81351	0
78	1	3.08722	3.585313	0.77181
79	1	3.85903	2.81351	0.77181
80	1	3.85903	3.585313	0
81	1	4.63083	2.81351	0
82	1	4.63083	3.585313	0.77181
83	1	5.40264	2.81351	0.77181
84	1	5.40264	3.585313	0
85	1	6.17444	2.81351	0
86	1	6.17444	3.585313	0.77181
87	1	6.94625	2.81351	0.77181
88	1	6.94625	3.585313	0
89	1	7.71805	2.81351	0
90	1	7.71805	3.585313	0.77181
91	1	8.48986	2.81351	0.77181
92	1	8.48986	3.585313	0
93	1	9.26166	2.81351	0
94	1	9.26166	3.585313	0.77181
95	1	10.03347	2.81351	0.77181
96	1	10.03347	3.585313	0
97	1	10.80527	2.81351	0
98	1	10.80527	3.585313	0.77181
99	1	11.57708	2.81351	0.77181
100	1	11.57708	3.585313	0
101	1	12.34888	2.81351	0
102	1	12.34888	3.585313	0.77181
103	1	13.12069	2.81351	0.77181
104	1	13.12069	3.585313	0
105	1	13.89249	2.81351	0
106	1	13.89249	3.585313	0.77181
107	1	14.6643	2.81351	0.77181
108	1	14.6643	3.585313	0
109	1	15.4361	2.81351	0
110	1	15.4361	3.585313	0.77181
111	1	16.20791	2.81351	0.77181
112	1	16.20791	3.585313	0
113	1	16.97971	2.81351	0
114	1	16.97971	3.585313	0.77181
115	1	17.75152	2.81351	0.77181
116	1	17.75152	3.585313	0
117	1	18.52332	2.81351	0
118	1	18.52332	3.585313	0.77181
119	1	19.29513	2.81351	0.77181
120	1	19.29513	3.585313	0
121	1	20.06693	2.81351	0
122	1	20.06693	3.585313	0.77181
123	1	20.83874	2.81351	0.77181
124	1	20.83874	3.585313	0
125	1	21.61054	2.81351	0
126	1	21.61054	3.585313	0.77181
127	1	22.38235	2.81351	0.77181
128	1	22.38235	3.585313	0
129	1	23.15415	2.81351	0
130	1	23.15415	3.585313	0.77181
131	1	23.92596	2.81351	0.77181
132	1	23.92596	3.585313	0
133	1	24.69776	2.81351	0
134	1	24.69776	3.585313	0.77181
135	1	25.46957	2.81351	0.77181
136	1	25.46957	3.585313	0
137	1	0	4.35712	0
138	1	0	5.128923	0.77181
139	1	0.77181	4.35712	0.77181
140	1	0.77181	5.128923	0
141	1	1.54361	4.35712	0
142	1	1.54361	5.128923	0.77181
143	1	2.31542	4.35712	0.77181
144	1	2.31542	5.128923	0
145	1	3.08722	4.35712	0
146	1	3.08722	5.128923	0.77181
147	1	3.85903	4.35712	0.77181
148	1	3.85903	5.128923	0
149	1	4.63083	4.35712	0
150	1	4.63083	5.128923	0.77181
151	1	5.40264	4.35712	0.77181
152	1	5.40264	5.128923	0
153	1	6.17444	4.35712	0
154	1	6.17444	5.128923	0.77181
155	1	6.94625	4.35712	0.77181
156	1	6.94625	5.128923	0
157	1	7.71805	4.35712	0
158	1	7.71805	5.128923	0.77181
159	1	8.48986	4.35712	0.77181
160	1	8.48986	5.128923	0
161	1	9.26166	4.35712	0
162	1	9.26166	5.128923	0.77181
163	1	10.03347	4.35712	0.77181
164	1	10.03347	5.128923	0
165	1	10.80527	4.35712	0
166	1	10.80527	5.128923	0.77181
167	1	11.57708	4.35712	0.77181
168	1	11.57708	5.128923	0
169	1	12.34888	4.35712	0
170	1	12.34888	5.128923	0.77181
171	1	13.12069	4.35712	0.77181
172	1	13.12069	5.128923	0
173	1	13.89249	4.35712	0
174	1	13.89249	5.128923	0.77181
175	1	14.6643	4.35712	0.77181
176	1	14.6643	5.128923	0
177	1	15.4361	4.35712	0
178	1	15.4361	5.128923	0.77181
179	1	16.20791	4.35712	0.77181
180	1	16.20791	5.128923	0
181	1	16.97971	4.35712	0
182	1	16.97971	5.128923	0.77181
183	1	17.75152	4.35712	0.77181
184	1	17.75152	5.128923	0
185	1	18.52332	4.35712	0
186	1	18.52332	5.128923	0.77181
187	1	19.29513	4.35712	0.77181
188	1	19.29513	5.128923	0
189	1	20.06693	4.35712	0
190	1	20.06693	5.128923	0.77181
191	1	20.83874	4.35712	0.77181
192	1	20.83874	5.128923	0
193	1	21.61054	4.35712	0
194	1	21.61054	5.128923	0.77181
195	1	22.38235	4.35712	0.77181
196	1	22.38235	5.128923	0
197	1	23.15415	4.35712	0
198	1	23.15415	5.128923	0.77181
199	1	23.92596	4.35712	0.77181
200	1	23.92596	5.128923	0
201	1	24.69776	4.35712	0
202	1	24.69776	5.128923	0.77181
203	1	25.46957	4.35712	0.77181
204	1	25.46957	5.128923	0
205	1	0	5.90073	0
206	1	0	6.672533	0.77181
207	1	0.77181	5.90073	0.77181
208	1	0.77181	6.672533	0
209	1	1.54361	5.90073	0
210	1	1.54361	6.672533	0.77181
211	1	2.31542	5.90073	0.77181
212	1	2.31542	6.672533	0
213	1	3.08722	5.90073	0
214	1	3.08722	6.672533	0.77181
215	1	3.85903	5.90073	0.77181
216	1	3.85903	6.672533	0
217	1	4.63083	5.90073	0
218	1	4.63083	6.672533	0.77181
219	1	5.40264	5.90073	0.77181
220	1	5.40264	6.672533	0
221	1	6.17444	5.90073	0
222	1	6.17444	6.672533	0.77181
223	1	6.94625	5.90073	0.77181
224	1	6.94625	6.672533	0
225	1	7.71805	5.90073	0
226	1	7.71805	6.672533	0.77181
227	1	8.48986	5.90073	0.77181
228	1	8.48986	6.672533	0
229	1	9.26166	5.90073	0
230	1	9.26166	6.672533	0.77181
231	1	10.03347	5.90073	0.77181
232	1	10.03347	6.672533	0
233	1	10.80527	5.90073	0
234	1	10.80527	6.672533	0.77181
235	1	11.57708	5.90073	0.77181
236	1	11.57708	6.672533	0
237	1	12.34888	5.90073	0
238	1	12.34888	6.672533	0.77181
239	1	13.12069	5.90073	0.77181
240	1	13.12069	6.672533	0
241	1	13.89249	5.90073	0
242	1	13.89249	6.672533	0.77181
243	1	14.6643	5.90073	0.77181
244	1	14.6643	6.672533	0
245	1	15.4361	5.90073	0
246	1	15.4361	6.672533	0.77181
247	1	16.20791	5.90073	0.77181
248	1	16.20791	6.672533	0
249	1	16.97971	5.90073	0
250	1	16.97971	6.672533	0.77181
251	1	17.75152	5.90073	0.77181
252	1	17.75152	6.672533	0
253	1	18.52332	5.90073	0
254	1	18.52332	6.672533	0.77181
255	1	19.29513	5.90073	0.77181
256	1	19.29513	6.672533	0
257	1	20.06693	5.90073	0
258	1	20.06693	6.672533	0.77181
259	1	20.83874	5.90073	0.77181
260	1	20.83874	6.672533	0
261	1	21.61054	5.90073	0
262	1	21.61054	6.672533	0.77181
263	1	22.38235	5.90073	0.77181
264	1	22.38235	6.672533	0
265	1	23.15415	5.90073	0
266	1	23.15415	6.672533	0.77181
267	1	23.92596	5.90073	0.77181
268	1	23.92596	6.672533	0
269	1	24.69776	5.90073	0
270	1	24.69776	6.672533	0.77181
271	1	25.46957	5.90073	0.77181
272	1	25.46957	6.672533	0
273	1	0	7.44434	0
274	1	0	8.216143	0.77181
275	1	0.77181	7.44434	0.77181
276	1	0.77181	8.216143	0
277	1	1.54361	7.44434	0
278	1	1.54361	8.216143	0.77181
279	1	2.31542	7.44434	0.77181
280	1	2.31542	8.216143	0
281	1	3.08722	7.44434	0
282	1	3.08722	8.216143	0.77181
283	1	3.85903	7.44434	0.77181
284	1	3.85903	8.216143	0
285	1	4.63083	7.44434	0
286	1	4.63083	8.216143	0.77181
287	1	5.40264	7.44434	0.77181
288	1	5.40264	8.216143	0
289	1	6.17444	7.44434	0
290	1	6.17444	8.216143	0.77181
291	1	6.94625	7.44434	0.77181
292	1	6.94625	8.216143	0
293	1	7.71805	7.44434	0
294	1	7.71805	8.216143	0.77181
295	1	8.48986	7.44434	0.77181
296	1	8.48986	8.216143	0
297	1	9.26166	7.44434	0
298	1	9.26166	8.216143	0.77181
299	1	10.03347	7.44434	0.77181
300	1	10.03347	8.216143	0
301	1	10.80527	7.44434	0
302	1	10.80527	8.216143	0.77181
303	1	11.57708	7.44434	0.77181
304	1	11.57708	8.216143	0
305	1	12.34888	7.44434	0
306	1	12.34888	8.216143	0.77181
307	1	13.12069	7.44434	0.77181
308	1	13.12069	8.216143	0
309	1	13.89249	7.44434	0
310	1	13.89249	8.216143	0.77181
311	1	14.6643	7.44434	0.77181
312	1	14.6643	8.216143	0
313	1	15.4361	7.44434	0
314	1	15.4361	8.216143	0.77181
315	1	16.20791	7.44434	0.77181
316	1	16.20791	8.216143	0
317	1	16.97971	7.44434	0
318	1	16.97971	8.216143	0.77181
319	1	17.75152	7.44434	0.77181
320	1	17.75152	8.216143	0
321	1	18.52332	7.44434	0
322	1	18.52332	8.216143	0.77181
323	1	19.29513	7.44434	0.77181
324	1	19.29513	8.216143	0
325	1	20.06693	7.44434	0
326	1	20.06693	8.216143	0.77181
327	1	20.83874	7.44434	0.77181
328	1	20.83874	8.216143	0
329	1	21.61054	7.44434	0
330	1	21.61054	8.216143	0.77181
331	1	22.38235	7.44434	0.77181
332	1	22.38235	8.216143	0
333	1	23.15415	7.44434	0
334	1	23.15415	8.216143	0.77181
335	1	23.92596	7.44434	0.77181
336	1	23.92596	8.216143	0
337	1	24.69776	7.44434	0
338	1	24.69776	8.216143	0.77181
339	1	25.46957	7.44434	0.77181
340	1	25.46957	8.216143	0
341	1	0	8.98795	0
342	1	0	9.759753	0.77181
343	1	0.77181	8.98795	0.77181
344	1	0.77181	9.759753	0
345	1	1.54361	8.98795	0
346	1	1.54361	9.759753	0.77181
347	1	2.31542	8.98795	0.77181
348	1	2.31542	9.759753	0
349	1	3.08722	8.98795	0
350	1	3.08722	9.759753	0.77181
351	1	3.85903	8.98795	0.77181
352	1	3.85903	9.759753	0
353	1	4.63083	8.98795	0
354	1	4.63083	9.759753	0.77181
355	1	5.40264	8.98795	0.77181
356	1	5.40264	9.759753	0
357	1	6.17444	8.98795	0
358	1	6.17444	9.759753	0.77181
359	1	6.94625	8.98795	0.77181
360	1	6.94625	9.759753	0
361	1	7.71805	8.98795	0
362	1	7.71805	9.759753	0.77181
363	1	8.48986	8.98795	0.77181
364	1	8.48986	9.759753	0
365	1	9.26166	8.98795	0
366	1	9.26166	9.759753	0.77181
367	1	10.03347	8.98795	0.77181
368	1	10.03347	9.759753	0
369	1	10.80527	8.98795	0
370	1	10.80527	9.759753	0.77181
371	1	11.57708	8.98795	0.77181
372	1	11.57708	9.759753	0
373	1	12.34888	8.98795	0
374	1	12.34888	9.759753	0.77181
375	1	13.12069	8.98795	0.77181
376	1	13.12069	9.759753	0
377	1	13.89249	8.98795	0
378	1	13.89249	9.759753	0.77181
379	1	14.6643	8.98795	0.77181
380	1	14.6643	9.759753	0
381	1	15.4361	8.98795	0
382	1	15.4361	9.759753	0.77181
383	1	16.20791	8.98795	0.77181
384	1	16.20791	9.759753	0
385	1	16.97971	8.98795	0
386	1	16.97971	9.759753	0.77181
387	1	17.75152	8.98795	0.77181
388	1	17.75152	9.759753	0
389	1	18.52332	8.98795	0
390	1	18.52332	9.759753	0.77181
391	1	19.29513	8.98795	0.77181
392	1	19.29513	9.759753	0
393	1	20.06693	8.98795	0
394	1	20.06693	9.759753	0.77181
395	1	20.83874	8.98795	0.77181
396	1	20.83874	9.759753	0
397	1	21.61054	8.98795	0
398	1	21.61054	9.759753	0.77181
399	1	22.38235	8.98795	0.77181
400	1	22.38235	9.759753	0
401	1	23.15415	8.98795	0
402	1	23.15415	9.759753	0.77181
403	1	23.92596	8.98795	0.77181
404	1	23.92596	9.759753	0
405	1	24.69776	8.98795	0
406	1	24.69776	9.759753	0.77181
407	1	25.46957	8.98795	0.77181
408	1	25.46957	9.759753	0
409	1	0	10.53156	0
410	1	0	11.303363	0.77181
411	1	0.77181	10.53156	0.77181
412	1	0.77181	11.303363	0
413	1	1.54361	10.53156	0
414	1	1.54361	11.303363	0.77181
415	1	2.31542	10.53156	0.77181
416	1	2.31542	11.303363	0
417	1	3.08722	10.53156	0
418	1	3.08722	11.303363	0.77181
419	1	3.85903	10.53156	0.77181
420	1	3.85903	11.303363	0
421	1	4.63083	10.53156	0
422	1	4.63083	11.303363	0.77181
423	1	5.40264	10.53156	0.77181
424	1	5.40264	11.303363	0
425	1	6.17444	10.53156	0
426	1	6.17444	11.303363	0.77181
427	1	6.94625	10.53156	0.77181
428	1	6.94625	11.303363	0
429	1	7.71805	10.53156	0
430	1	7.71805	11.303363	0.77181
431	1	8.48986	10.53156	0.77181
432	1	8.48986	11.303363	0
433	1	9.26166	10.53156	0
434	1	9.26166	11.303363	0.77181
435	1	10.03347	10.53156	0.77181
436	1	10.03347	11.303363	0
437	1	10.80527	10.53156	0
438	1	10.80527	11.303363	0.77181
439	1	11.57708	10.53156	0.77181
440	1	11.57708	11.303363	0
441	1	12.34888	10.53156	0
442	1	12.34888	11.303363	0.77181
443	1	13.12069	10.53156	0.77181
444	1	13.12069	11.303363	0
445	1	13.89249	10.53156	0
446	1	13.89249	11.303363	0.77181
447	1	14.6643	10.53156	0.77181
448	1	14.6643	11.303363	0
449	1	15.4361	10.53156	0
450	1	15.4361	11.303363	0.77181
451	1	16.20791	10.53156	0.77181
452	1	16.20791	11.303363	0
453	1	16.97971	10.53156	0
454	1	16.97971	11.303363	0.77181
455	1	17.75152	10.53156	0.77181
456	1	17.75152	11.303363	0
457	1	18.52332	10.53156	0
458	1	18.52332	11.303363	0.77181
459	1	19.29513	10.53156	0.77181
460	1	19.29513	11.303363	0
461	1	20.06693	10.53156	0
462	1	20.06693	11.303363	0.77181
463	1	20.83874	10.53156	0.77181
464	1	20.83874	11.303363	0
465	1	21.61054	10.53156	0
466	1	21.61054	11.303363	0.77181
467	1	22.38235	10.53156	0.77181
468	1	22.38235	11.303363	0
469	1	23.15415	10.53156	0
470	1	23.15415	11.303363	0.77181
471	1	23.92596	10.53156	0.77181
472	1	23.92596	11.303363	0
473	1	24.69776	10.53156	0
474	1	24.69776	11.303363	0.77181
475	1	25.46957	10.53156	0.77181
476	1	25.46957	11.303363	0
477	1	0	12.07517	0
478	1	0	12.846973	0.77181
479	1	0.77181	12.07517	0.77181
480	1	0.77181	12.846973	0
481	1	1.54361	12.07517	0
482	1	1.54361	12.846973	0.77181
483	1	2.31542	12.07517	0.77181
484	1	2.31542	12.846973	0
485	1	3.08722	12.07517	0
486	1	3.08722	12.846973	0.77181
487	1	3.85903	12.07517	0.77181
488	1	3.85903	12.846973	0
489	1	4.63083	12.07517	0
490	1	4.63083	12.846973	0.77181
491	1	5.40264	12.07517	0.77181
492	1	5.40264	12.846973	0
493	1	6.17444	12.07517	0
494	1	6.17444	12.846973	0.77181
495	1	6.94625	12.07517	0.77181
496	1	6.94625	12.846973	0
497	1	7.71805	12.07517	0
498	1	7.71805	12.846973	0.77181
499	1	8.48986	12.07517	0.77181
500	1	8.48986	12.846973	0
501	1	9.26166	12.07517	0
502	1	9.26166	12.846973	0.77181
503	1	10.03347	12.07517	0.77181
504	1	10.03347	12.846973	0
505	1	10.80527	12.07517	0
506	1	10.80527	12.846973	0.77181
507	1	11.57708	12.07517	0.77181
508	1	11.57708	12.846973	0
509	1	12.34888	12.07517	0
510	1	12.34888	12.846973	0.77181
511	1	13.12069	12.07517	0.77181
512	1	13.12069	12.846973	0
513	1	13.89249	12.07517	0
514	1	13.89249	12.846973	0.77181
515	1	14.6643	12.07517	0.77181
516	1	14.6643	12.846973	0
517	1	15.4361	12.07517	0
518	1	15.4361	12.846973	0.77181
519	1	16.20791	12.07517	0.77181
520	1	16.20791	12.846973	0
521	1	16.97971	12.07517	0
522	1	16.97971	12.846973	0.77181
523	1	17.75152	12.07517	0.77181
524	1	17.75152	12.846973	0
525	1	18.52332	12.07517	0
526	1	18.52332	12.846973	0.77181
527	1	19.29513	12.07517	0.77181
528	1	19.29513	12.846973	0
529	1	20.06693	12.07517	0
530	1	20.06693	12.846973	0.77181
531	1	20.83874	12.07517	0.77181
532	1	20.83874	12.846973	0
533	1	21.61054	12.07517	0
534	1	21.61054	12.846973	0.77181
535	1	22.38235	12.07517	0.77181
536	1	22.38235	12.846973	0
537	1	23.15415	12.07517	0
538	1	23.15415	12.846973	0.77181
539	1	23.92596	12.07517	0.77181
540	1	23.92596	12.846973	0
541	1	24.69776	12.07517	0
542	1	24.69776	12.846973	0.77181
543	1	25.46957	12.07517	0.77181
544	1	25.46957	12.846973	0
545	1	0	13.61878	0
546	1	0	14.390583	0.77181
547	1	0.77181	13.61878	0.77181
548	1	0.77181	14.390583	0
549	1	1.54361	13.61878	0
550	1	1.54361	14.390583	0.77181
551	1	2.31542	13.61878	0.77181
552	1	2.31542	14.390583	0
553	1	3.08722	13.61878	0
554	1	3.08722	14.390583	0.77181
555	1	3.85903	13.61878	0.77181
556	1	3.85903	14.390583	0
557	1	4.63083	13.61878	0
558	1	4.63083	14.390583	0.77181
559	1	5.40264	13.61878	0.77181
560	1	5.40264	14.390583	0
561	1	6.17444	13.61878	0
562	1	6.17444	14.390583	0.77181
563	1	6.94625	13.61878	0.77181
564	1	6.94625	14.390583	0
565	1	7.71805	13.61878	0
566	1	7.71805	14.390583	0.77181
567	1	8.48986	13.61878	0.77181
568	1	8.48986	14.390583	0
569	1	9.26166	13.61878	0
570	1	9.26166	14.390583	0.77181
571	1	10.03347	13.61878	0.77181
572	1	10.03347	14.390583	0
573	1	10.80527	13.61878	0
574	1	10.80527	14.390583	0.77181
575	1	11.57708	13.61878	0.77181
576	1	11.57708	14.390583	0
577	1	12.34888	13.61878	0
578	1	12.34888	14.390583	0.77181
579	1	13.12069	13.61878	0.77181
580	1	13.12069	14.390583	0
581	1	13.89249	13.61878	0
582	1	13.89249	14.390583	0.77181
583	1	14.6643	13.61878	0.77181
584	1	14.6643	14.390583	0
585	1	15.4361	13.61878	0
586	1	15.4361	14.390583	0.77181
587	1	16.20791	13.61878	0.77181
588	1	16.20791	14.390583	0
589	1	16.97971	13.61878	0
590	1	16.97971	14.390583	0.77181
591	1	17.75152	13.61878	0.77181
592	1	17.75152	14.390583	0
593	1	18.52332	13.61878	0
594	1	18.52332	14.390583	0.77181
595	1	19.29513	13.61878	0.77181
596	1	19.29513	14.390583	0
597	1	20.06693	13.61878	0
598	1	20.06693	14.390583	0.77181
599	1	20.83874	13.61878	0.77181
600	1	20.83874	14.390583	0
601	1	21.61054	13.61878	0
602	1	21.61054	14.390583	0.77181
603	1	22.38235	13.61878	0.77181
604	1	22.38235	14.390583	0
605	1	23.15415	13.61878	0
606	1	23.15415	14.390583	0.77181
607	1	23.92596	13.61878	0.77181
608	1	23.92596	14.390583	0
609	1	24.69776	13.61878	0
610	1	24.69776	14.390583	0.77181
611	1	25.46957	13.61878	0.77181
612	1	25.46957	14.390583	0
613	1	0	15.16239	0
614	1	0	15.934193	0.77181
615	1	0.77181	15.16239	0.77181
616	1	0.77181	15.934193	0
617	1	1.54361	15.16239	0
618	1	1.54361	15.934193	0.77181
619	1	2.31542	15.16239	0.77181
620	1	2.31542	15.934193	0
621	1	3.08722	15.16239	0
622	1	3.08722	15.934193	0.77181
623	1	3.85903	15.16239	0.77181
624	1	3.85903	15.934193	0
625	1	4.63083	15.16239	0
626	1	4.63083	15.934193	0.77181
627	1	5.40264	15.16239	0.77181
628	1	5.40264	15.934193	0
629	1	6.17444	15.16239	0
630	1	6.17444	15.934193	0.77181
631	1	6.94625	15.16239	0.77181
632	1	6.94625	15.934193	0
633	1	7.71805	15.16239	0
634	1	7.71805	15.934193	0.77181
635	1	8.48986	15.16239	0.77181
636	1	8.48986	15.934193	0
637	1	9.26166	15.16239	0
638	1	9.26166	15.934193	0.77181
639	1	10.03347	15.16239	0.77181
640	1	10.03347	15.934193	0
641	1	10.80527	15.16239	0
642	1	10.80527	15.934193	0.77181
643	1	11.57708	15.16239	0.77181
644	1	11.57708	15.934193	0
645	1	12.34888	15.16239	0
646	1	12.34888	15.934193	0.77181
647	1	13.12069	15.16239	0.77181
648	1	13.12069	15.934193	0
649	1	13.89249	15.16239	0
650	1	13.89249	15.934193	0.77181
651	1	14.6643	15.16239	0.77181
652	1	14.6643	15.934193	0
653	1	15.4361	15.16239	0
654	1	15.4361	15.934193	0.77181
655	1	16.20791	15.16239	0.77181
656	1	16.20791	15.934193	0
657	1	16.97971	15.16239	0
658	1	16.97971	15.934193	0.77181
659	1	17.75152	15.16239	0.77181
660	1	17.75152	15.934193	0
661	1	18.52332	15.16239	0
662	1	18.52332	15.934193	0.77181
663	1	19.29513	15.16239	0.77181
664	1	19.29513	15.934193	0
665	1	20.06693	15.16239	0
666	1	20.06693	15.934193	0.77181
667	1	20.83874	15.16239	0.77181
668	1	20.83874	15.934193	0
669	1	21.61054	15.16239	0
670	1	21.61054	15.934193	0.77181
671	1	22.38235	15.16239	0.77181
672	1	22.38235	15.934193	0
673	1	23.15415	15.16239	0
674	1	23.15415	15.934193	0.77181
675	1	23.92596	15.16239	0.77181
676	1	23.92596	15.934193	0
677	1	24.69776	15.16239	0
678	1	24.69776	15.934193	0.77181
679	1	25.46957	15.16239	0.77181
680	1	25.46957	15.934193	0
681	1	0	16.706	0
682	1	0	17.477803	0.77181
683	1	0.77181	16.706	0.77181
684	1	0.77181	17.477803	0
685	1	1.54361	16.706	0
686	1	1.54361	17.477803	0.77181
687	1	2.31542	16.706	0.77181
688	1	2.31542	17.477803	0
689	1	3.08722	16.706	0
690	1	3.08722	17.477803	0.77181
691	1	3.85903	16.706	0.77181
692	1	3.85903	17.477803	0
693	1	4.63083	16.706	0
694	1	4.63083	17.477803	0.77181
695	1	5.40264	16.706	0.77181
696	1	5.40264	17.477803	0
697	1	6.17444	16.706	0
698	1	6.17444	17.477803	0.77181
699	1	6.94625	16.706	0.77181
700	1	6.94625	17.477803	0
701	1	7.71805	16.706	0
702	1	7.71805	17.477803	0.77181
703	1	8.48986	16.706	0.77181
704	1	8.48986	17.477803	0
705	1	9.26166	16.706	0
706	1	9.26166	17.477803	0.77181
707	1	10.03347	16.706	0.77181
708	1	10.03347	17.477803	0
709	1	10.80527	16.706	0
710	1	10.80527	17.477803	0.77181
711	1	11.57708	16.706	0.77181
712	1	11.57708	17.477803	0
713	1	12.34888	16.706	0
714	1	12.34888	17.477803	0.77181
715	1	13.12069	16.706	0.77181
716	1	13.12069	17.477803	0
717	1	13.89249	16.706	0
718	1	13.89249	17.477803	0.77181
719	1	14.6643	16.706	0.77181
720	1	14.6643	17.477803	0
721	1	15.4361	16.706	0
722	1	15.4361	17.477803	0.77181
723	1	16.20791	16.706	0.77181
724	1	16.20791	17.477803	0
725	1	16.97971	16.706	0
726	1	16.97971	17.477803	0.77181
727	1	17.75152	16.706	0.77181
728	1	17.75152	17.477803	0
729	1	18.52332	16.706	0
730	1	18.52332	17.477803	0.77181
731	1	19.29513	16.706	0.77181
732	1	19.29513	17.477803	0
733	1	20.06693	16.706	0
734	1	20.06693	17.477803	0.77181
735	1	20.83874	16.706	0.77181
736	1	20.83874	17.477803	0
737	1	21.61054	16.706	0
738	1	21.61054	17.477803	0.77181
739	1	22.38235	16.706	0.77181
740	1	22.38235	17.477803	0
741	1	23.15415	16.706	0
742	1	23.15415	17.477803	0.77181
743	1	23.92596	16.706	0.77181
744	1	23.92596	17.477803	0
745	1	24.69776	16.706	0
746	1	24.69776	17.477803	0.77181
747	1	25.46957	16.706	0.77181
748	1	25.46957	17.477803	0
749	1	0	18.24961	0
750	1	0	19.021413	0.77181
751	1	0.77181	18.24961	0.77181
752	1	0.77181	19.021413	0
753	1	1.54361	18.24961	0
754	1	1.54361	19.021413	0.77181
755	1	2.31542	18.24961	0.77181
756	1	2.31542	19.021413	0
757	1	3.08722	18.24961	0
758	1	3.08722	19.021413	0.77181
759	1	3.85903	18.24961	0.77181
760	1	3.85903	19.021413	0
761	1	4.63083	18.24961	0
762	1	4.63083	19.021413	0.77181
763	1	5.40264	18.24961	0.77181
764	1	5.40264	19.021413	0
765	1	6.17444	18.24961	0
766	1	6.17444	19.021413	0.77181
767	1	6.94625	18.24961	0.77181
768	1	6.94625	19.021413	0
769	1	7.71805	18.24961	0
770	1	7.71805	19.021413	0.77181
771	1	8.48986	18.24961	0.77181
772	1	8.48986	19.021413	0
773	1	9.26166	18.24961	0
774	1	9.26166	19.021413	0.77181
775	1	10.03347	18.24961	0.77181
776	1	10.03347	19.021413	0
777	1	10.80527	18.24961	0
778	1	10.80527	19.021413	0.77181
779	1	11.57708	18.24961	0.77181
780	1	11.57708	19.021413	0
781	1	12.34888	18.24961	0
782	1	12.34888	19.021413	0.77181
783	1	13.12069	18.24961	0.77181
784	1	13.12069	19.021413	0
785	1	13.89249	18.24961	0
786	1	13.89249	19.021413	0.77181
787	1	14.6643	18.24961	0.77181
788	1	14.6643	19.021413	0
789	1	15.4361	18.24961	0
790	1	15.4361	19.021413	0.77181
