LAMMPS Description

     5240  atoms
     1152  bonds
     0  angles
     0  dihedrals
     0  impropers

     3  atom types
     1  bond types

  0.0 7.2 xlo xhi
  -32.5 31.5 ylo yhi
  0.0 7.2 zlo zhi

Masses

    1 1.0
    2 1.0
    3 1.0

Atoms # bond

141 36 1 6.0 -6.0 0.0
142 36 1 6.0 -6.6 0.6
143 36 1 6.6 -6.0 0.6
144 36 1 6.6 -6.6 0.0
145 37 1 0.0 -7.2 0.0
146 37 1 0.0 -7.8 0.6
147 37 1 0.6 -7.2 0.6
148 37 1 0.6 -7.8 0.0
149 38 1 1.2 -7.2 0.0
150 38 1 1.2 -7.8 0.6
151 38 1 1.8 -7.2 0.6
152 38 1 1.8 -7.8 0.0
153 39 1 2.4 -7.2 0.0
154 39 1 2.4 -7.8 0.6
155 39 1 3.0 -7.2 0.6
156 39 1 3.0 -7.8 0.0
157 40 1 3.6 -7.2 0.0
158 40 1 3.6 -7.8 0.6
159 40 1 4.2 -7.2 0.6
160 40 1 4.2 -7.8 0.0
161 41 1 4.8 -7.2 0.0
162 41 1 4.8 -7.8 0.6
163 41 1 5.4 -7.2 0.6
164 41 1 5.4 -7.8 0.0
165 42 1 6.0 -7.2 0.0
166 42 1 6.0 -7.8 0.6
167 42 1 6.6 -7.2 0.6
168 42 1 6.6 -7.8 0.0
169 43 1 0.0 -8.4 0.0
170 43 1 0.0 -9.0 0.6
171 43 1 0.6 -8.4 0.6
172 43 1 0.6 -9.0 0.0
173 44 1 1.2 -8.4 0.0
174 44 1 1.2 -9.0 0.6
175 44 1 1.8 -8.4 0.6
176 44 1 1.8 -9.0 0.0
177 45 1 2.4 -8.4 0.0
178 45 1 2.4 -9.0 0.6
179 45 1 3.0 -8.4 0.6
180 45 1 3.0 -9.0 0.0
181 46 1 3.6 -8.4 0.0
182 46 1 3.6 -9.0 0.6
183 46 1 4.2 -8.4 0.6
184 46 1 4.2 -9.0 0.0
185 47 1 4.8 -8.4 0.0
186 47 1 4.8 -9.0 0.6
187 47 1 5.4 -8.4 0.6
188 47 1 5.4 -9.0 0.0
189 48 1 6.0 -8.4 0.0
190 48 1 6.0 -9.0 0.6
191 48 1 6.6 -8.4 0.6
192 48 1 6.6 -9.0 0.0
193 49 1 0.0 -9.6 0.0
194 49 1 0.0 -10.2 0.6
195 49 1 0.6 -9.6 0.6
196 49 1 0.6 -10.2 0.0
197 50 1 1.2 -9.6 0.0
198 50 1 1.2 -10.2 0.6
199 50 1 1.8 -9.6 0.6
200 50 1 1.8 -10.2 0.0
201 51 1 2.4 -9.6 0.0
202 51 1 2.4 -10.2 0.6
203 51 1 3.0 -9.6 0.6
204 51 1 3.0 -10.2 0.0
205 52 1 3.6 -9.6 0.0
206 52 1 3.6 -10.2 0.6
207 52 1 4.2 -9.6 0.6
208 52 1 4.2 -10.2 0.0
209 53 1 4.8 -9.6 0.0
210 53 1 4.8 -10.2 0.6
211 53 1 5.4 -9.6 0.6
212 53 1 5.4 -10.2 0.0
213 54 1 6.0 -9.6 0.0
214 54 1 6.0 -10.2 0.6
215 54 1 6.6 -9.6 0.6
216 54 1 6.6 -10.2 0.0
217 55 1 0.0 -10.8 0.0
218 55 1 0.0 -11.4 0.6
219 55 1 0.6 -10.8 0.6
220 55 1 0.6 -11.4 0.0
221 56 1 1.2 -10.8 0.0
222 56 1 1.2 -11.4 0.6
223 56 1 1.8 -10.8 0.6
224 56 1 1.8 -11.4 0.0
225 57 1 2.4 -10.8 0.0
226 57 1 2.4 -11.4 0.6
227 57 1 3.0 -10.8 0.6
228 57 1 3.0 -11.4 0.0
229 58 1 3.6 -10.8 0.0
230 58 1 3.6 -11.4 0.6
231 58 1 4.2 -10.8 0.6
232 58 1 4.2 -11.4 0.0
233 59 1 4.8 -10.8 0.0
234 59 1 4.8 -11.4 0.6
235 59 1 5.4 -10.8 0.6
236 59 1 5.4 -11.4 0.0
237 60 1 6.0 -10.8 0.0
238 60 1 6.0 -11.4 0.6
239 60 1 6.6 -10.8 0.6
240 60 1 6.6 -11.4 0.0
241 61 1 0.0 -12.0 0.0
242 61 1 0.0 -12.6 0.6
243 61 1 0.6 -12.0 0.6
244 61 1 0.6 -12.6 0.0
245 62 1 1.2 -12.0 0.0
246 62 1 1.2 -12.6 0.6
247 62 1 1.8 -12.0 0.6
248 62 1 1.8 -12.6 0.0
249 63 1 2.4 -12.0 0.0
250 63 1 2.4 -12.6 0.6
251 63 1 3.0 -12.0 0.6
252 63 1 3.0 -12.6 0.0
253 64 1 3.6 -12.0 0.0
254 64 1 3.6 -12.6 0.6
255 64 1 4.2 -12.0 0.6
256 64 1 4.2 -12.6 0.0
257 65 1 4.8 -12.0 0.0
258 65 1 4.8 -12.6 0.6
259 65 1 5.4 -12.0 0.6
260 65 1 5.4 -12.6 0.0
261 66 1 6.0 -12.0 0.0
262 66 1 6.0 -12.6 0.6
263 66 1 6.6 -12.0 0.6
264 66 1 6.6 -12.6 0.0
265 67 1 0.0 -13.2 0.0
266 67 1 0.0 -13.8 0.6
267 67 1 0.6 -13.2 0.6
268 67 1 0.6 -13.8 0.0
269 68 1 1.2 -13.2 0.0
270 68 1 1.2 -13.8 0.6
271 68 1 1.8 -13.2 0.6
272 68 1 1.8 -13.8 0.0
273 69 1 2.4 -13.2 0.0
274 69 1 2.4 -13.8 0.6
275 69 1 3.0 -13.2 0.6
276 69 1 3.0 -13.8 0.0
277 70 1 3.6 -13.2 0.0
278 70 1 3.6 -13.8 0.6
279 70 1 4.2 -13.2 0.6
280 70 1 4.2 -13.8 0.0
281 71 1 4.8 -13.2 0.0
282 71 1 4.8 -13.8 0.6
283 71 1 5.4 -13.2 0.6
284 71 1 5.4 -13.8 0.0
285 72 1 6.0 -13.2 0.0
286 72 1 6.0 -13.8 0.6
287 72 1 6.6 -13.2 0.6
288 72 1 6.6 -13.8 0.0
289 73 1 0.0 -14.4 0.0
290 73 1 0.0 -15.0 0.6
291 73 1 0.6 -14.4 0.6
292 73 1 0.6 -15.0 0.0
293 74 1 1.2 -14.4 0.0
294 74 1 1.2 -15.0 0.6
295 74 1 1.8 -14.4 0.6
296 74 1 1.8 -15.0 0.0
297 75 1 2.4 -14.4 0.0
298 75 1 2.4 -15.0 0.6
299 75 1 3.0 -14.4 0.6
300 75 1 3.0 -15.0 0.0
301 76 1 3.6 -14.4 0.0
302 76 1 3.6 -15.0 0.6
303 76 1 4.2 -14.4 0.6
304 76 1 4.2 -15.0 0.0
305 77 1 4.8 -14.4 0.0
306 77 1 4.8 -15.0 0.6
307 77 1 5.4 -14.4 0.6
308 77 1 5.4 -15.0 0.0
309 78 1 6.0 -14.4 0.0
310 78 1 6.0 -15.0 0.6
311 78 1 6.6 -14.4 0.6
312 78 1 6.6 -15.0 0.0
313 79 1 0.0 -15.6 0.0
314 79 1 0.0 -16.2 0.6
315 79 1 0.6 -15.6 0.6
316 79 1 0.6 -16.2 0.0
317 80 1 1.2 -15.6 0.0
318 80 1 1.2 -16.2 0.6
319 80 1 1.8 -15.6 0.6
320 80 1 1.8 -16.2 0.0
321 81 1 2.4 -15.6 0.0
322 81 1 2.4 -16.2 0.6
323 81 1 3.0 -15.6 0.6
324 81 1 3.0 -16.2 0.0
325 82 1 3.6 -15.6 0.0
326 82 1 3.6 -16.2 0.6
327 82 1 4.2 -15.6 0.6
328 82 1 4.2 -16.2 0.0
329 83 1 4.8 -15.6 0.0
330 83 1 4.8 -16.2 0.6
331 83 1 5.4 -15.6 0.6
332 83 1 5.4 -16.2 0.0
333 84 1 6.0 -15.6 0.0
334 84 1 6.0 -16.2 0.6
335 84 1 6.6 -15.6 0.6
336 84 1 6.6 -16.2 0.0
337 85 1 0.0 -16.8 0.0
338 85 1 0.0 -17.4 0.6
339 85 1 0.6 -16.8 0.6
340 85 1 0.6 -17.4 0.0
341 86 1 1.2 -16.8 0.0
342 86 1 1.2 -17.4 0.6
343 86 1 1.8 -16.8 0.6
344 86 1 1.8 -17.4 0.0
345 87 1 2.4 -16.8 0.0
346 87 1 2.4 -17.4 0.6
347 87 1 3.0 -16.8 0.6
348 87 1 3.0 -17.4 0.0
349 88 1 3.6 -16.8 0.0
350 88 1 3.6 -17.4 0.6
351 88 1 4.2 -16.8 0.6
352 88 1 4.2 -17.4 0.0
353 89 1 4.8 -16.8 0.0
354 89 1 4.8 -17.4 0.6
355 89 1 5.4 -16.8 0.6
356 89 1 5.4 -17.4 0.0
357 90 1 6.0 -16.8 0.0
358 90 1 6.0 -17.4 0.6
359 90 1 6.6 -16.8 0.6
360 90 1 6.6 -17.4 0.0
361 91 1 0.0 -18.0 0.0
362 91 1 0.0 -18.6 0.6
363 91 1 0.6 -18.0 0.6
364 91 1 0.6 -18.6 0.0
365 92 1 1.2 -18.0 0.0
366 92 1 1.2 -18.6 0.6
367 92 1 1.8 -18.0 0.6
368 92 1 1.8 -18.6 0.0
369 93 1 2.4 -18.0 0.0
370 93 1 2.4 -18.6 0.6
371 93 1 3.0 -18.0 0.6
372 93 1 3.0 -18.6 0.0
373 94 1 3.6 -18.0 0.0
374 94 1 3.6 -18.6 0.6
375 94 1 4.2 -18.0 0.6
376 94 1 4.2 -18.6 0.0
377 95 1 4.8 -18.0 0.0
378 95 1 4.8 -18.6 0.6
379 95 1 5.4 -18.0 0.6
380 95 1 5.4 -18.6 0.0
381 96 1 6.0 -18.0 0.0
382 96 1 6.0 -18.6 0.6
383 96 1 6.6 -18.0 0.6
384 96 1 6.6 -18.6 0.0
385 97 1 0.0 -19.2 0.0
386 97 1 0.0 -19.8 0.6
387 97 1 0.6 -19.2 0.6
388 97 1 0.6 -19.8 0.0
389 98 1 1.2 -19.2 0.0
390 98 1 1.2 -19.8 0.6
391 98 1 1.8 -19.2 0.6
392 98 1 1.8 -19.8 0.0
393 99 1 2.4 -19.2 0.0
394 99 1 2.4 -19.8 0.6
395 99 1 3.0 -19.2 0.6
396 99 1 3.0 -19.8 0.0
397 100 1 3.6 -19.2 0.0
398 100 1 3.6 -19.8 0.6
399 100 1 4.2 -19.2 0.6
400 100 1 4.2 -19.8 0.0
401 101 1 4.8 -19.2 0.0
402 101 1 4.8 -19.8 0.6
403 101 1 5.4 -19.2 0.6
404 101 1 5.4 -19.8 0.0
405 102 1 6.0 -19.2 0.0
406 102 1 6.0 -19.8 0.6
407 102 1 6.6 -19.2 0.6
408 102 1 6.6 -19.8 0.0
409 103 1 0.0 -20.4 0.0
410 103 1 0.0 -21.0 0.6
411 103 1 0.6 -20.4 0.6
412 103 1 0.6 -21.0 0.0
413 104 1 1.2 -20.4 0.0
414 104 1 1.2 -21.0 0.6
415 104 1 1.8 -20.4 0.6
416 104 1 1.8 -21.0 0.0
417 105 1 2.4 -20.4 0.0
418 105 1 2.4 -21.0 0.6
419 105 1 3.0 -20.4 0.6
420 105 1 3.0 -21.0 0.0
421 106 1 3.6 -20.4 0.0
422 106 1 3.6 -21.0 0.6
423 106 1 4.2 -20.4 0.6
424 106 1 4.2 -21.0 0.0
425 107 1 4.8 -20.4 0.0
426 107 1 4.8 -21.0 0.6
427 107 1 5.4 -20.4 0.6
428 107 1 5.4 -21.0 0.0
429 108 1 6.0 -20.4 0.0
430 108 1 6.0 -21.0 0.6
431 108 1 6.6 -20.4 0.6
432 108 1 6.6 -21.0 0.0
433 109 1 0.0 -21.6 0.0
434 109 1 0.0 -22.2 0.6
435 109 1 0.6 -21.6 0.6
436 109 1 0.6 -22.2 0.0
437 110 1 1.2 -21.6 0.0
438 110 1 1.2 -22.2 0.6
439 110 1 1.8 -21.6 0.6
440 110 1 1.8 -22.2 0.0
441 111 1 2.4 -21.6 0.0
442 111 1 2.4 -22.2 0.6
443 111 1 3.0 -21.6 0.6
444 111 1 3.0 -22.2 0.0
445 112 1 3.6 -21.6 0.0
446 112 1 3.6 -22.2 0.6
447 112 1 4.2 -21.6 0.6
448 112 1 4.2 -22.2 0.0
449 113 1 4.8 -21.6 0.0
450 113 1 4.8 -22.2 0.6
451 113 1 5.4 -21.6 0.6
452 113 1 5.4 -22.2 0.0
453 114 1 6.0 -21.6 0.0
454 114 1 6.0 -22.2 0.6
455 114 1 6.6 -21.6 0.6
456 114 1 6.6 -22.2 0.0
457 115 1 0.0 -22.8 0.0
458 115 1 0.0 -23.4 0.6
459 115 1 0.6 -22.8 0.6
460 115 1 0.6 -23.4 0.0
461 116 1 1.2 -22.8 0.0
462 116 1 1.2 -23.4 0.6
463 116 1 1.8 -22.8 0.6
464 116 1 1.8 -23.4 0.0
465 117 1 2.4 -22.8 0.0
466 117 1 2.4 -23.4 0.6
467 117 1 3.0 -22.8 0.6
468 117 1 3.0 -23.4 0.0
469 118 1 3.6 -22.8 0.0
470 118 1 3.6 -23.4 0.6
471 118 1 4.2 -22.8 0.6
472 118 1 4.2 -23.4 0.0
473 119 1 4.8 -22.8 0.0
474 119 1 4.8 -23.4 0.6
475 119 1 5.4 -22.8 0.6
476 119 1 5.4 -23.4 0.0
477 120 1 6.0 -22.8 0.0
478 120 1 6.0 -23.4 0.6
479 120 1 6.6 -22.8 0.6
480 120 1 6.6 -23.4 0.0
