LAMMPS Description

     5112  atoms
     0  bonds
     0  angles
     0  dihedrals
     0  impropers

     4  atom types

  0.0 7.2 xlo xhi
  -32.5 30.5 ylo yhi
  0.0 7.2 zlo zhi

Masses

    1 1.0
    2 1.0
    3 1.0
	4 1.0

Atoms

264 1 6.6 -12.6 0.0
265 1 0.0 -13.2 0.0
266 1 0.0 -13.8 0.6
267 1 0.6 -13.2 0.6
268 1 0.6 -13.8 0.0
269 1 1.2 -13.2 0.0
270 1 1.2 -13.8 0.6
271 1 1.8 -13.2 0.6
272 1 1.8 -13.8 0.0
273 1 2.4 -13.2 0.0
274 1 2.4 -13.8 0.6
275 1 3.0 -13.2 0.6
276 1 3.0 -13.8 0.0
277 1 3.6 -13.2 0.0
278 1 3.6 -13.8 0.6
279 1 4.2 -13.2 0.6
280 1 4.2 -13.8 0.0
281 1 4.8 -13.2 0.0
282 1 4.8 -13.8 0.6
283 1 5.4 -13.2 0.6
284 1 5.4 -13.8 0.0
285 1 6.0 -13.2 0.0
286 1 6.0 -13.8 0.6
287 1 6.6 -13.2 0.6
288 1 6.6 -13.8 0.0
289 1 0.0 -14.4 0.0
290 1 0.0 -15.0 0.6
291 1 0.6 -14.4 0.6
292 1 0.6 -15.0 0.0
293 1 1.2 -14.4 0.0
294 1 1.2 -15.0 0.6
295 1 1.8 -14.4 0.6
296 1 1.8 -15.0 0.0
297 1 2.4 -14.4 0.0
298 1 2.4 -15.0 0.6
299 1 3.0 -14.4 0.6
300 1 3.0 -15.0 0.0
301 1 3.6 -14.4 0.0
302 1 3.6 -15.0 0.6
303 1 4.2 -14.4 0.6
304 1 4.2 -15.0 0.0
305 1 4.8 -14.4 0.0
306 1 4.8 -15.0 0.6
307 1 5.4 -14.4 0.6
308 1 5.4 -15.0 0.0
309 1 6.0 -14.4 0.0
310 1 6.0 -15.0 0.6
311 1 6.6 -14.4 0.6
312 1 6.6 -15.0 0.0
313 1 0.0 -15.6 0.0
314 1 0.0 -16.2 0.6
315 1 0.6 -15.6 0.6
316 1 0.6 -16.2 0.0
317 1 1.2 -15.6 0.0
318 1 1.2 -16.2 0.6
319 1 1.8 -15.6 0.6
320 1 1.8 -16.2 0.0
321 1 2.4 -15.6 0.0
322 1 2.4 -16.2 0.6
323 1 3.0 -15.6 0.6
324 1 3.0 -16.2 0.0
325 1 3.6 -15.6 0.0
326 1 3.6 -16.2 0.6
327 1 4.2 -15.6 0.6
328 1 4.2 -16.2 0.0
329 1 4.8 -15.6 0.0
330 1 4.8 -16.2 0.6
331 1 5.4 -15.6 0.6
332 1 5.4 -16.2 0.0
333 1 6.0 -15.6 0.0
334 1 6.0 -16.2 0.6
335 1 6.6 -15.6 0.6
336 1 6.6 -16.2 0.0
337 1 0.0 -16.8 0.0
338 1 0.0 -17.4 0.6
339 1 0.6 -16.8 0.6
340 1 0.6 -17.4 0.0
341 1 1.2 -16.8 0.0
342 1 1.2 -17.4 0.6
343 1 1.8 -16.8 0.6
344 1 1.8 -17.4 0.0
345 1 2.4 -16.8 0.0
346 1 2.4 -17.4 0.6
347 1 3.0 -16.8 0.6
348 1 3.0 -17.4 0.0
349 1 3.6 -16.8 0.0
350 1 3.6 -17.4 0.6
351 1 4.2 -16.8 0.6
352 1 4.2 -17.4 0.0
353 1 4.8 -16.8 0.0
354 1 4.8 -17.4 0.6
355 1 5.4 -16.8 0.6
356 1 5.4 -17.4 0.0
357 1 6.0 -16.8 0.0
358 1 6.0 -17.4 0.6
359 1 6.6 -16.8 0.6
360 1 6.6 -17.4 0.0
361 1 0.0 -18.0 0.0
362 1 0.0 -18.6 0.6
363 1 0.6 -18.0 0.6
364 1 0.6 -18.6 0.0
365 1 1.2 -18.0 0.0
366 1 1.2 -18.6 0.6
367 1 1.8 -18.0 0.6
368 1 1.8 -18.6 0.0
369 1 2.4 -18.0 0.0
370 1 2.4 -18.6 0.6
371 1 3.0 -18.0 0.6
372 1 3.0 -18.6 0.0
373 1 3.6 -18.0 0.0
374 1 3.6 -18.6 0.6
375 1 4.2 -18.0 0.6
376 1 4.2 -18.6 0.0
377 1 4.8 -18.0 0.0
378 1 4.8 -18.6 0.6
379 1 5.4 -18.0 0.6
380 1 5.4 -18.6 0.0
381 1 6.0 -18.0 0.0
382 1 6.0 -18.6 0.6
383 1 6.6 -18.0 0.6
384 1 6.6 -18.6 0.0
385 1 0.0 -19.2 0.0
386 1 0.0 -19.8 0.6
387 1 0.6 -19.2 0.6
388 1 0.6 -19.8 0.0
389 1 1.2 -19.2 0.0
390 1 1.2 -19.8 0.6
391 1 1.8 -19.2 0.6
392 1 1.8 -19.8 0.0
393 1 2.4 -19.2 0.0
394 1 2.4 -19.8 0.6
395 1 3.0 -19.2 0.6
396 1 3.0 -19.8 0.0
397 1 3.6 -19.2 0.0
398 1 3.6 -19.8 0.6
399 1 4.2 -19.2 0.6
400 1 4.2 -19.8 0.0
401 1 4.8 -19.2 0.0
402 1 4.8 -19.8 0.6
403 1 5.4 -19.2 0.6
404 1 5.4 -19.8 0.0
405 1 6.0 -19.2 0.0
406 1 6.0 -19.8 0.6
407 1 6.6 -19.2 0.6
408 1 6.6 -19.8 0.0
409 1 0.0 -20.4 0.0
410 1 0.0 -21.0 0.6
411 1 0.6 -20.4 0.6
412 1 0.6 -21.0 0.0
413 1 1.2 -20.4 0.0
414 1 1.2 -21.0 0.6
415 1 1.8 -20.4 0.6
416 1 1.8 -21.0 0.0
417 1 2.4 -20.4 0.0
418 1 2.4 -21.0 0.6
419 1 3.0 -20.4 0.6
420 1 3.0 -21.0 0.0
421 1 3.6 -20.4 0.0
422 1 3.6 -21.0 0.6
423 1 4.2 -20.4 0.6
424 1 4.2 -21.0 0.0
425 1 4.8 -20.4 0.0
426 1 4.8 -21.0 0.6
427 1 5.4 -20.4 0.6
428 1 5.4 -21.0 0.0
429 1 6.0 -20.4 0.0
430 1 6.0 -21.0 0.6
431 1 6.6 -20.4 0.6
432 1 6.6 -21.0 0.0
433 1 0.0 -21.6 0.0
434 1 0.0 -22.2 0.6
435 1 0.6 -21.6 0.6
436 1 0.6 -22.2 0.0
437 1 1.2 -21.6 0.0
438 1 1.2 -22.2 0.6
439 1 1.8 -21.6 0.6
440 1 1.8 -22.2 0.0
441 1 2.4 -21.6 0.0
442 1 2.4 -22.2 0.6
443 1 3.0 -21.6 0.6
444 1 3.0 -22.2 0.0
445 1 3.6 -21.6 0.0
446 1 3.6 -22.2 0.6
447 1 4.2 -21.6 0.6
448 1 4.2 -22.2 0.0
449 1 4.8 -21.6 0.0
450 1 4.8 -22.2 0.6
451 1 5.4 -21.6 0.6
452 1 5.4 -22.2 0.0
453 1 6.0 -21.6 0.0
454 1 6.0 -22.2 0.6
455 1 6.6 -21.6 0.6
456 1 6.6 -22.2 0.0
457 1 0.0 -22.8 0.0
458 1 0.0 -23.4 0.6
459 1 0.6 -22.8 0.6
460 1 0.6 -23.4 0.0
461 1 1.2 -22.8 0.0
462 1 1.2 -23.4 0.6
463 1 1.8 -22.8 0.6
464 1 1.8 -23.4 0.0
465 1 2.4 -22.8 0.0
466 1 2.4 -23.4 0.6
467 1 3.0 -22.8 0.6
468 1 3.0 -23.4 0.0
469 1 3.6 -22.8 0.0
470 1 3.6 -23.4 0.6
471 1 4.2 -22.8 0.6
472 1 4.2 -23.4 0.0
473 1 4.8 -22.8 0.0
474 1 4.8 -23.4 0.6
475 1 5.4 -22.8 0.6
476 1 5.4 -23.4 0.0
477 1 6.0 -22.8 0.0
478 1 6.0 -23.4 0.6
479 1 6.6 -22.8 0.6
480 1 6.6 -23.4 0.0
481 1 0.0 -24.0 0.0
482 1 0.0 -24.6 0.6
483 1 0.6 -24.0 0.6
484 1 0.6 -24.6 0.0
485 1 1.2 -24.0 0.0
486 1 1.2 -24.6 0.6
487 1 1.8 -24.0 0.6
488 1 1.8 -24.6 0.0
489 1 2.4 -24.0 0.0
490 1 2.4 -24.6 0.6
491 1 3.0 -24.0 0.6
492 1 3.0 -24.6 0.0
493 1 3.6 -24.0 0.0
494 1 3.6 -24.6 0.6
495 1 4.2 -24.0 0.6
496 1 4.2 -24.6 0.0
497 1 4.8 -24.0 0.0
498 1 4.8 -24.6 0.6
499 1 5.4 -24.0 0.6
500 1 5.4 -24.6 0.0
501 1 6.0 -24.0 0.0
502 1 6.0 -24.6 0.6
503 1 6.6 -24.0 0.6
504 1 6.6 -24.6 0.0
505 1 0.0 -25.2 0.0
506 1 0.0 -25.8 0.6
507 1 0.6 -25.2 0.6
508 1 0.6 -25.8 0.0
509 1 1.2 -25.2 0.0
510 1 1.2 -25.8 0.6
511 1 1.8 -25.2 0.6
512 1 1.8 -25.8 0.0
513 1 2.4 -25.2 0.0
514 1 2.4 -25.8 0.6
515 1 3.0 -25.2 0.6
516 1 3.0 -25.8 0.0
517 1 3.6 -25.2 0.0
518 1 3.6 -25.8 0.6
519 1 4.2 -25.2 0.6
520 1 4.2 -25.8 0.0
521 1 4.8 -25.2 0.0
522 1 4.8 -25.8 0.6
523 1 5.4 -25.2 0.6
524 1 5.4 -25.8 0.0
525 1 6.0 -25.2 0.0
526 1 6.0 -25.8 0.6
527 1 6.6 -25.2 0.6
528 1 6.6 -25.8 0.0
529 1 0.0 -26.4 0.0
530 1 0.0 -27.0 0.6
531 1 0.6 -26.4 0.6
532 1 0.6 -27.0 0.0
533 1 1.2 -26.4 0.0
534 1 1.2 -27.0 0.6
535 1 1.8 -26.4 0.6
536 1 1.8 -27.0 0.0
537 1 2.4 -26.4 0.0
538 1 2.4 -27.0 0.6
539 1 3.0 -26.4 0.6
540 1 3.0 -27.0 0.0
541 1 3.6 -26.4 0.0
542 1 3.6 -27.0 0.6
543 1 4.2 -26.4 0.6
544 1 4.2 -27.0 0.0
545 1 4.8 -26.4 0.0
546 1 4.8 -27.0 0.6
547 1 5.4 -26.4 0.6
548 1 5.4 -27.0 0.0
549 1 6.0 -26.4 0.0
550 1 6.0 -27.0 0.6
551 1 6.6 -26.4 0.6
552 1 6.6 -27.0 0.0
553 1 0.0 -27.6 0.0
554 1 0.0 -28.2 0.6
555 1 0.6 -27.6 0.6
556 1 0.6 -28.2 0.0
557 1 1.2 -27.6 0.0
558 1 1.2 -28.2 0.6
559 1 1.8 -27.6 0.6
560 1 1.8 -28.2 0.0
561 1 2.4 -27.6 0.0
562 1 2.4 -28.2 0.6
563 1 3.0 -27.6 0.6
564 1 3.0 -28.2 0.0
565 1 3.6 -27.6 0.0
566 1 3.6 -28.2 0.6
567 1 4.2 -27.6 0.6
568 1 4.2 -28.2 0.0
569 1 4.8 -27.6 0.0
570 1 4.8 -28.2 0.6
571 1 5.4 -27.6 0.6
572 1 5.4 -28.2 0.0
573 1 6.0 -27.6 0.0
574 1 6.0 -28.2 0.6
575 1 6.6 -27.6 0.6
576 1 6.6 -28.2 0.0
577 1 0.0 -28.8 0.0
578 1 0.0 -29.4 0.6
579 1 0.6 -28.8 0.6
580 1 0.6 -29.4 0.0
581 1 1.2 -28.8 0.0
582 1 1.2 -29.4 0.6
583 1 1.8 -28.8 0.6
584 1 1.8 -29.4 0.0
585 1 2.4 -28.8 0.0
586 1 2.4 -29.4 0.6
587 1 3.0 -28.8 0.6
588 1 3.0 -29.4 0.0
589 1 3.6 -28.8 0.0
590 1 3.6 -29.4 0.6
591 1 4.2 -28.8 0.6
592 1 4.2 -29.4 0.0
593 1 4.8 -28.8 0.0
594 1 4.8 -29.4 0.6
595 1 5.4 -28.8 0.6
596 1 5.4 -29.4 0.0
597 1 6.0 -28.8 0.0
598 1 6.0 -29.4 0.6
599 1 6.6 -28.8 0.6
600 1 6.6 -29.4 0.0
601 1 0.0 -30.0 0.0
602 1 0.0 -30.6 0.6
603 1 0.6 -30.0 0.6
604 1 0.6 -30.6 0.0
605 1 1.2 -30.0 0.0
606 1 1.2 -30.6 0.6
607 1 1.8 -30.0 0.6
608 1 1.8 -30.6 0.0
609 1 2.4 -30.0 0.0
610 1 2.4 -30.6 0.6
611 1 3.0 -30.0 0.6
612 1 3.0 -30.6 0.0
613 1 3.6 -30.0 0.0
614 1 3.6 -30.6 0.6
615 1 4.2 -30.0 0.6
616 1 4.2 -30.6 0.0
617 1 4.8 -30.0 0.0
618 1 4.8 -30.6 0.6
619 1 5.4 -30.0 0.6
620 1 5.4 -30.6 0.0
621 1 6.0 -30.0 0.0
622 1 6.0 -30.6 0.6
623 1 6.6 -30.0 0.6
624 1 6.6 -30.6 0.0
625 1 0.0 -31.2 0.0
626 1 0.0 -31.8 0.6
627 1 0.6 -31.2 0.6
628 1 0.6 -31.8 0.0
629 1 1.2 -31.2 0.0
630 1 1.2 -31.8 0.6
631 1 1.8 -31.2 0.6
632 1 1.8 -31.8 0.0
633 1 2.4 -31.2 0.0
634 1 2.4 -31.8 0.6
635 1 3.0 -31.2 0.6
636 1 3.0 -31.8 0.0
637 1 3.6 -31.2 0.0
638 1 3.6 -31.8 0.6
639 1 4.2 -31.2 0.6
640 1 4.2 -31.8 0.0
641 1 4.8 -31.2 0.0
642 1 4.8 -31.8 0.6
643 1 5.4 -31.2 0.6
644 1 5.4 -31.8 0.0
645 1 6.0 -31.2 0.0
646 1 6.0 -31.8 0.6
647 1 6.6 -31.2 0.6
648 1 6.6 -31.8 0.0
649 1 0.0 0.0 1.2
650 1 0.0 -0.6 1.8
651 1 0.6 0.0 1.8
652 1 0.6 -0.6 1.2
653 1 1.2 0.0 1.2
654 1 1.2 -0.6 1.8
655 1 1.8 0.0 1.8
656 1 1.8 -0.6 1.2
657 1 2.4 0.0 1.2
658 1 2.4 -0.6 1.8
659 1 3.0 0.0 1.8
660 1 3.0 -0.6 1.2
661 1 3.6 0.0 1.2
662 1 3.6 -0.6 1.8
663 1 4.2 0.0 1.8
664 1 4.2 -0.6 1.2
665 1 4.8 0.0 1.2
666 1 4.8 -0.6 1.8
667 1 5.4 0.0 1.8
668 1 5.4 -0.6 1.2
669 1 6.0 0.0 1.2
670 1 6.0 -0.6 1.8
671 1 6.6 0.0 1.8
672 1 6.6 -0.6 1.2
673 1 0.0 -1.2 1.2
674 1 0.0 -1.8 1.8
675 1 0.6 -1.2 1.8
676 1 0.6 -1.8 1.2
677 1 1.2 -1.2 1.2
678 1 1.2 -1.8 1.8
679 1 1.8 -1.2 1.8
680 1 1.8 -1.8 1.2
681 1 2.4 -1.2 1.2
682 1 2.4 -1.8 1.8
683 1 3.0 -1.2 1.8
684 1 3.0 -1.8 1.2
685 1 3.6 -1.2 1.2
686 1 3.6 -1.8 1.8
687 1 4.2 -1.2 1.8
688 1 4.2 -1.8 1.2
689 1 4.8 -1.2 1.2
690 1 4.8 -1.8 1.8
691 1 5.4 -1.2 1.8
692 1 5.4 -1.8 1.2
693 1 6.0 -1.2 1.2
694 1 6.0 -1.8 1.8
695 1 6.6 -1.2 1.8
696 1 6.6 -1.8 1.2
697 1 0.0 -2.4 1.2
698 1 0.0 -3.0 1.8
699 1 0.6 -2.4 1.8
700 1 0.6 -3.0 1.2
701 1 1.2 -2.4 1.2
702 1 1.2 -3.0 1.8
703 1 1.8 -2.4 1.8
704 1 1.8 -3.0 1.2
705 1 2.4 -2.4 1.2
706 1 2.4 -3.0 1.8
707 1 3.0 -2.4 1.8
708 1 3.0 -3.0 1.2
709 1 3.6 -2.4 1.2
710 1 3.6 -3.0 1.8
711 1 4.2 -2.4 1.8
712 1 4.2 -3.0 1.2
713 1 4.8 -2.4 1.2
714 1 4.8 -3.0 1.8
715 1 5.4 -2.4 1.8
716 1 5.4 -3.0 1.2
717 1 6.0 -2.4 1.2
718 1 6.0 -3.0 1.8
719 1 6.6 -2.4 1.8
720 1 6.6 -3.0 1.2
721 1 0.0 -3.6 1.2
722 1 0.0 -4.2 1.8
723 1 0.6 -3.6 1.8
724 1 0.6 -4.2 1.2
725 1 1.2 -3.6 1.2
726 1 1.2 -4.2 1.8
727 1 1.8 -3.6 1.8
728 1 1.8 -4.2 1.2
729 1 2.4 -3.6 1.2
730 1 2.4 -4.2 1.8
731 1 3.0 -3.6 1.8
732 1 3.0 -4.2 1.2
733 1 3.6 -3.6 1.2
734 1 3.6 -4.2 1.8
735 1 4.2 -3.6 1.8
736 1 4.2 -4.2 1.2
737 1 4.8 -3.6 1.2
738 1 4.8 -4.2 1.8
739 1 5.4 -3.6 1.8
740 1 5.4 -4.2 1.2
741 1 6.0 -3.6 1.2
742 1 6.0 -4.2 1.8
743 1 6.6 -3.6 1.8
744 1 6.6 -4.2 1.2
745 1 0.0 -4.8 1.2
746 1 0.0 -5.4 1.8
747 1 0.6 -4.8 1.8
748 1 0.6 -5.4 1.2
749 1 1.2 -4.8 1.2
750 1 1.2 -5.4 1.8
751 1 1.8 -4.8 1.8
752 1 1.8 -5.4 1.2
753 1 2.4 -4.8 1.2
754 1 2.4 -5.4 1.8
755 1 3.0 -4.8 1.8
756 1 3.0 -5.4 1.2
757 1 3.6 -4.8 1.2
758 1 3.6 -5.4 1.8
759 1 4.2 -4.8 1.8
760 1 4.2 -5.4 1.2
761 1 4.8 -4.8 1.2
762 1 4.8 -5.4 1.8
763 1 5.4 -4.8 1.8
764 1 5.4 -5.4 1.2
765 1 6.0 -4.8 1.2
766 1 6.0 -5.4 1.8
767 1 6.6 -4.8 1.8
768 1 6.6 -5.4 1.2
769 1 0.0 -6.0 1.2
770 1 0.0 -6.6 1.8
771 1 0.6 -6.0 1.8
772 1 0.6 -6.6 1.2
773 1 1.2 -6.0 1.2
774 1 1.2 -6.6 1.8
775 1 1.8 -6.0 1.8
776 1 1.8 -6.6 1.2
777 1 2.4 -6.0 1.2
778 1 2.4 -6.6 1.8
779 1 3.0 -6.0 1.8
780 1 3.0 -6.6 1.2
781 1 3.6 -6.0 1.2
782 1 3.6 -6.6 1.8
783 1 4.2 -6.0 1.8
784 1 4.2 -6.6 1.2
785 1 4.8 -6.0 1.2
786 1 4.8 -6.6 1.8
787 1 5.4 -6.0 1.8
788 1 5.4 -6.6 1.2
789 1 6.0 -6.0 1.2
790 1 6.0 -6.6 1.8
791 1 6.6 -6.0 1.8
792 1 6.6 -6.6 1.2
793 1 0.0 -7.2 1.2
794 1 0.0 -7.8 1.8
795 1 0.6 -7.2 1.8
796 1 0.6 -7.8 1.2
797 1 1.2 -7.2 1.2
798 1 1.2 -7.8 1.8
799 1 1.8 -7.2 1.8
800 1 1.8 -7.8 1.2
801 1 2.4 -7.2 1.2
802 1 2.4 -7.8 1.8
803 1 3.0 -7.2 1.8
804 1 3.0 -7.8 1.2
805 1 3.6 -7.2 1.2
806 1 3.6 -7.8 1.8
807 1 4.2 -7.2 1.8
808 1 4.2 -7.8 1.2
